time,node,speed_kmh,flow_vpm
2025-08-01T00:10:00,860,101.51035407429245,26.6
2025-08-01T00:10:00,861,104.30480346080589,25.6
2025-08-01T00:10:00,891,105.34647677714284,20.4
2025-08-01T00:15:00,5,109.56501975517106,207.6
2025-08-01T00:15:00,35,107.68498892454248,240.8
2025-08-01T00:15:00,64,108.79121356529632,158.6
2025-08-01T00:15:00,65,107.70983962934477,237.4
2025-08-01T00:15:00,84,106.58016408559672,22.2
2025-08-01T00:15:00,86,106.58016408559672,22.2
2025-08-01T00:15:00,87,103.91405962421742,24.6
2025-08-01T00:15:00,89,109.77809224824684,10.8
2025-08-01T00:15:00,94,105.63291637006813,315.6
2025-08-01T00:15:00,95,108.2186151256358,286.0
2025-08-01T00:15:00,105,72.80886380201342,36.2
2025-08-01T00:15:00,106,96.5443066,26.0
2025-08-01T00:15:00,107,109.15760515359042,15.8
2025-08-01T00:15:00,108,105.92177211267605,20.6
2025-08-01T00:15:00,109,107.56832797893352,16.0
2025-08-01T00:15:00,111,108.30504294212963,11.8
2025-08-01T00:15:00,113,104.91823906666669,6.0
2025-08-01T00:15:00,122,109.44657804498088,123.8
2025-08-01T00:15:00,123,108.6824071889305,234.4
2025-08-01T00:15:00,125,107.46214147295741,312.6
2025-08-01T00:15:00,133,91.0777197247361,109.60000000000001
2025-08-01T00:15:00,134,107.16743080805095,66.4
2025-08-01T00:15:00,142,103.11927329797982,24.0
2025-08-01T00:15:00,152,107.21197583685658,386.2
2025-08-01T00:15:00,154,105.51866004998534,123.6
2025-08-01T00:15:00,155,106.88964265801985,167.2
2025-08-01T00:15:00,162,107.02142553860067,141.0
2025-08-01T00:15:00,163,110.17276390317811,29.599999999999998
2025-08-01T00:15:00,181,107.2659183355791,1420.2
2025-08-01T00:15:00,182,105.99683577883644,970.2
2025-08-01T00:15:00,183,108.91322065968855,95.2
2025-08-01T00:15:00,184,109.59236470788497,215.0
2025-08-01T00:15:00,191,106.99237691871171,169.2
2025-08-01T00:15:00,192,107.62569401241444,92.8
2025-08-01T00:15:00,210,104.56856139880671,120.6
2025-08-01T00:15:00,211,106.46616536577005,130.8
2025-08-01T00:15:00,212,107.06405327334318,487.0
2025-08-01T00:15:00,213,107.32042624403155,752.6
2025-08-01T00:15:00,214,105.59104479882463,912.2
2025-08-01T00:15:00,215,104.96482573325201,444.8
2025-08-01T00:15:00,216,107.41058889434619,132.2
2025-08-01T00:15:00,217,107.02597942401903,298.8
2025-08-01T00:15:00,218,109.15861445349591,150.6
2025-08-01T00:15:00,219,106.01064373723807,88.0
2025-08-01T00:15:00,220,106.91464799385214,77.4
2025-08-01T00:15:00,240,105.46205068228281,797.2
2025-08-01T00:15:00,241,104.38609977873469,1079.8
2025-08-01T00:15:00,242,107.74221652590184,1010.0
2025-08-01T00:15:00,243,106.29485698350571,549.2
2025-08-01T00:15:00,244,105.67628652095794,276.8
2025-08-01T00:15:00,245,107.05644985069368,358.0
2025-08-01T00:15:00,246,106.37108021031838,308.4
2025-08-01T00:15:00,270,107.64211830987576,714.2
2025-08-01T00:15:00,271,104.82357422701844,1125.0
2025-08-01T00:15:00,272,106.9220223735513,1435.6
